id,title,popularity,release_date
36669,Die Another Day,54.159392,17/11/2002
44490,Chuck & Buck,0.812855,21/1/2000
21461,Lage Raho Munna Bhai,2.436019,1/1/2006
10783,Lucky Numbers,2.952595,27/10/2000
45767,Time Changer,0.339757,25/10/2002
3489,88 Minutes,16.883429,14/2/2007
11615,The Life of David Gale,22.442241,21/2/2003
22954,Invictus,23.85119,10/12/2009
44857,Molly,2.636193,22/10/1999
254473,Brick Mansions,25.520976,22/4/2014
24428,The Avengers,144.448633,25/4/2012
312113,Black November,1.589693,7/12/2012
42151,Down Terrace,1.330379,1/9/2009
227159,Horrible Bosses 2,82.185281,26/11/2014
8046,Gigli,9.053456,1/8/2003
36657,X-Men,4.66891,13/7/2000
10985,The New Guy,13.525704,10/5/2002
907,Doctor Zhivago,12.854853,22/12/1965
7913,Rang De Basanti,5.206967,26/1/2006
10796,The One,21.746245,2/11/2001
112430,The Company,1.485324,5/8/2007
20763,Radio Flyer,3.503408,21/2/1992
10555,Shark Tale,47.094369,20/9/2004
41508,Fateless,1.906807,10/2/2005
26171,Everybody's Fine,15.440465,4/12/2009
10800,Dragon Hunters,8.884405,19/3/2008
19052,Light It Up,1.212956,4/11/1999
43593,Piranha 3D,23.343839,20/8/2010
23479,The Bad News Bears,6.889633,7/4/1976
28353,Def Jam's How to Be a Player,1.20245,6/8/1997
1850,Man on the Moon,24.444186,22/12/1999
709,Licence to Kill,28.22119,7/7/1989
769,GoodFellas,63.654244,12/9/1990
199373,The Frozen Ground,28.060472,18/7/2013
1883,Malcolm X,19.822791,18/11/1992
8843,The Cell,25.413955,17/8/2000
40160,Meteor,2.637355,19/10/1979
396152,Restoration,2.525569,3/5/2016
559,Spider-Man 3,115.699814,1/5/2007
38843,Ramona and Beezus,9.681147,23/7/2010
10527,Madagascar: Escape 2 Africa,44.141021,30/10/2008
11361,Halloween 5: The Revenge of Michael Myers,8.008844,12/10/1989
277,Underworld,81.829237,19/9/2003
11478,The Skulls,11.375032,31/3/2000
10008,An American Haunting,7.436315,5/5/2005
281730,Fugly,0.371337,13/6/2014
389,12 Angry Men,59.259204,25/3/1957
1874,Goodbye Bafana,12.257654,11/2/2007
796,Cruel Intentions,23.449703,5/3/1999
35791,Resident Evil: Afterlife,2.143764,9/9/2010
224141,Into the Woods,65.90161,25/12/2014
783,Gandhi,35.227212,30/11/1982
79940,Tim and Eric's Billion Dollar Movie,1.75311,2/3/2012
24803,Julie & Julia,22.853006,6/8/2009
321697,Steve Jobs,53.670525,9/10/2015
36811,The Last Station,3.659292,4/9/2009
11843,The Return of the Pink Panther,6.470766,21/5/1975
773,Little Miss Sunshine,14.793177,26/7/2006
132316,Jab Tak Hai Jaan,5.900535,13/11/2012
10028,Honey,18.492655,24/11/2003
1452,Superman Returns,57.925623,28/6/2006
19898,Pandorum,28.353517,8/9/2009
163,Ocean's Twelve,76.840712,9/12/2004
199,Star Trek: First Contact,25.6713,21/11/1996
146203,The Last Exorcism Part II,10.605752,28/2/2013
43306,A Guy Named Joe,0.531444,1/3/1944
103731,Mud,17.663353,1/5/2013
18885,3 Ninjas Kick Back,2.645722,6/5/1994
12837,The Secret Life of Bees,7.645979,17/9/2008
7944,Shine a Light,2.162522,7/2/2008
13682,Pooh's Heffalump Movie,9.03154,11/2/2005
19899,Couples Retreat,26.676487,19/9/2009
37718,The Muse,2.857936,27/8/1999
16619,Ordinary People,12.541983,19/9/1980
9806,The Incredibles,77.817571,5/11/2004
21765,Good Boy!,3.56033,10/10/2003
42888,How Do You Know,11.137655,17/12/2010
544,There's Something About Mary,57.110486,15/7/1998
10196,The Last Airbender,33.769336,30/6/2010
1813,The Devil's Advocate,33.8473,17/10/1997
11688,The Emperor's New Groove,51.113717,9/12/2000
10052,Dragonfly,8.927137,22/2/2002
14139,Timecrimes,19.02965,20/9/2007
227,The Outsiders,13.455373,25/3/1983
330,The Lost World: Jurassic Park,2.502487,23/5/1997
246655,X-Men: Apocalypse,139.272042,18/5/2016
38541,The Divide,11.882563,13/3/2011
43947,I Spit on Your Grave,26.281839,17/6/2010
1422,The Departed,63.429157,5/10/2006
39780,Oscar and Lucinda,0.139384,31/12/1997
6795,Zathura: A Space Adventure,15.194239,6/11/2005
49365,Lady in White,1.435742,22/4/1988
49527,Man on a Ledge,34.041407,13/1/2012
3172,Bandits,24.353302,12/10/2001
11411,Superman IV: The Quest for Peace,17.062117,23/7/1987
4251,Veer-Zaara,3.721858,12/11/2004
34697,Butterfly,1.063615,5/2/1982
11240,My Beautiful Laundrette,3.703005,7/9/1985
22949,Old Dogs,13.707843,24/11/2009
26916,Mercy Streets,0.099902,31/10/2000
37799,The Social Network,69.27822,30/9/2010
20770,But I'm a Cheerleader,4.826908,12/9/1999
44853,The Claim,2.996284,29/12/2000
1266,Street Kings,18.666876,10/4/2008
356216,The Rise of the Krays,1.759506,29/8/2015
2140,Kiss of the Dragon,16.936576,6/7/2001
15655,The Tigger Movie,9.829859,11/2/2000
321741,Concussion,35.120736,12/11/2015
15013,Wah-Wah,2.356244,17/8/2005
49022,Something Borrowed,14.029012,5/5/2011
3638,No Reservations,15.794946,25/7/2007
12,Finding Nemo,85.688789,30/5/2003
11363,She's the One,8.406025,26/8/1996
70875,The Harvest (La Cosecha),0.010909,29/7/2011
84178,Black Rock,7.207051,21/1/2012
36658,X2,2.871739,24/4/2003
18147,Unaccompanied Minors,10.006282,8/12/2006
22821,The Boondock Saints II: All Saints Day,13.517017,24/11/2009
11400,The New World,19.106154,25/12/2005
124606,Bang,0.918116,9/9/1995
4935,Howl's Moving Castle,49.549984,19/11/2004
9367,El Mariachi,14.269792,4/9/1992
253450,The Assassin,8.142166,27/8/2015
11576,"It's a Mad, Mad, Mad, Mad World",14.562991,7/11/1963
30128,I Hope They Serve Beer in Hell,7.155519,25/9/2009
298312,The Visit,38.94708,10/9/2015
51828,One Day,16.629173,2/3/2011
693,Meet the Fockers,32.829538,22/12/2004
542,The Crime of Padre Amaro,2.179428,1/10/2002
10929,Willard,1.322528,14/3/2003
257344,Pixels,140.849495,16/7/2015
319910,Broken Horses,4.289676,15/3/2015
12479,Breakfast of Champions,2.695896,13/2/1999
94072,Straight Out of Brooklyn,0.161517,13/6/1991
25248,Saint Ralph,1.688495,11/9/2004
9009,Dark Water,14.376463,27/6/2005
294550,The Outrageous Sophie Tucker,0.021419,2/5/2014
40652,The Married Woman,1.112792,4/12/1964
9350,Cliffhanger,26.19909,28/5/1993
11258,Hard Rain,10.930537,16/1/1998
34851,Predators,47.649554,3/7/2010
30315,Kingdom of the Spiders,2.537032,24/8/1977
40247,Please Give,5.325156,22/1/2010
193,Star Trek: Generations,14.779041,17/11/1994
5689,The Blue Lagoon,22.585384,5/7/1980
3604,Flash Gordon,12.343507,1/9/1980
42109,Gabriela,0.557602,24/3/1983
289,Casablanca,43.729123,26/11/1942
48340,Sanctum,20.063165,3/2/2011
64559,The Swindle,0.627964,15/10/1997
10350,Wing Commander,5.259585,11/3/1999
5236,Kiss Kiss Bang Bang,32.690038,5/9/2005
2667,The Blair Witch Project,41.690578,14/7/1999
2832,Identity,45.915165,25/4/2003
69640,Lies in Plain Sight,0.47909,3/10/2010
41488,The Statement,2.653988,12/12/2003
11560,High Crimes,14.046705,3/4/2002
78381,Twixt,5.060656,10/9/2011
7446,Tropic Thunder,43.192048,9/8/2008
1930,The Amazing Spider-Man,89.866276,27/6/2012
192210,Open Road,2.680629,12/4/2013
107315,Below Zero,1.36514,22/10/2011
252360,In the Name of the King III,4.304341,27/12/2013
13121,Teeth,7.359286,19/1/2007
13539,Here On Earth,3.313257,23/3/2000
27581,The Other Guys,24.399642,6/8/2010
10577,Dracula 2000,6.756771,22/12/2000
451,Leaving Las Vegas,22.030517,27/10/1995
14160,Up,92.201962,13/5/2009
2118,L.A. Confidential,24.860326,19/9/1997
46528,The Warrior's Way,7.349497,2/12/2010
109417,Battle of the Year,8.237336,21/9/2013
7870,Down in the Valley,7.433574,13/5/2005
35944,Lucky Break,0.669169,24/8/2001
12177,The Love Guru,13.218008,20/6/2008
20296,Chocolate: Deep Dark Secrets,0.887821,16/9/2005
17277,The Fall of the Roman Empire,4.229942,24/3/1964
5966,Along Came Polly,33.238296,16/1/2004
10591,The Girl Next Door,39.784026,9/4/2004
9029,What Happens in Vegas,38.100488,7/5/2008
42297,Burlesque,22.863516,23/11/2010
77866,Contraband,31.364901,12/1/2012
1705,Battle for the Planet of the Apes,13.315383,15/6/1973
17431,Moon,46.114184,12/6/2009
14758,Good Dick,1.948435,3/10/2008
56292,Mission: Impossible - Ghost Protocol,77.77477,7/12/2011
76493,The Dictator,31.349143,15/5/2012
239563,St. Vincent,43.791745,9/10/2014
2621,Return to Me,5.771479,7/4/2000
356987,Abandoned,3.068463,30/8/2015
192102,3 Days to Kill,41.638961,14/2/2014
2370,Topaz,5.975604,18/12/1969
9281,Witness,19.195399,8/2/1985
9685,Igby Goes Down,2.062087,13/9/2002
6964,Something's Gotta Give,16.939441,12/12/2003
11024,Scooby-Doo 2: Monsters Unleashed,22.644275,24/3/2004
286217,The Martian,167.93287,30/9/2015
205584,Gods of Egypt,56.257249,25/2/2016
9089,Home for the Holidays,4.031585,2/11/1995
18126,Hannah Montana: The Movie,13.788422,10/4/2009
63492,What's Your Number?,19.220789,30/9/2011
140823,Saving Mr. Banks,31.957947,16/11/2013
342,Summer Storm,3.120747,2/9/2004
12192,Pathology,9.782433,11/4/2008
13064,Airborne,8.001156,17/9/1993
1701,Con Air,45.154631,1/6/1997
9036,Eight Below,24.287306,17/2/2006
10439,Hocus Pocus,18.650748,16/7/1993
10201,Yes Man,43.849351,9/12/2008
16608,The Proposition,14.617944,6/10/2005
32740,Krrish,3.759988,23/6/2006
57158,The Hobbit: The Desolation of Smaug,94.370564,11/12/2013
41317,Caravans,0.633004,2/11/1978
44912,Green Lantern,51.872839,16/6/2011
267860,London Has Fallen,61.849521,2/3/2016
4911,Dark Blue,6.373316,14/12/2002
15045,Fat Albert,7.157635,12/12/2004
11887,High School Musical 3: Senior Year,21.801188,22/10/2008
15074,Extreme Ops,2.911819,27/11/2002
323271,Unsullied,0.06124,28/8/2015
404,The Straight Story,15.280261,15/10/1999
365052,The Looking Glass,0.062979,23/10/2015
1858,Transformers,25.468493,27/6/2007
3179,Beavis and Butt-Head Do America,12.60629,15/12/1996
277216,Straight Outta Compton,61.76233,13/8/2015
1819,"You, Me and Dupree",18.600367,14/7/2006
254128,San Andreas,100.412364,27/5/2015
5255,The Polar Express,47.323228,10/11/2004
10246,Porky's,12.891276,13/11/1981
50837,Martha Marcy May Marlene,17.806082,21/10/2011
77156,Alien Zone,0.000372,22/11/1978
3082,Modern Times,28.27648,5/2/1936
102840,Sex With Strangers,0.014406,22/2/2002
10219,Snow Falling on Cedars,2.79483,22/12/1999
10068,Nine 1/2 Weeks,12.313143,14/2/1986
268,Batman,44.104469,23/6/1989
17134,12 Rounds,15.66135,19/3/2009
54518,Justin Bieber: Never Say Never,6.735922,11/2/2011
5769,Tom Jones,2.833166,6/10/1963
346,Seven Samurai,39.756748,26/4/1954
11969,Tombstone,30.537845,25/12/1993
291805,Now You See Me 2,51.535701,2/6/2016
126509,2016: Obama's America,0.973582,13/7/2012
9816,Save the Last Dance,9.969624,12/1/2001
10253,Dragon Wars: D-War,4.822033,8/2/2007
700,Octopussy,25.633663,5/6/1983
674,Harry Potter and the Goblet of Fire,101.250416,5/11/2005
11453,Deuce Bigalow: European Gigolo,10.259461,6/8/2005
1970,The Grudge,35.695442,22/10/2004
244403,Rudderless,10.619574,17/10/2014
10641,Autumn in New York,8.680334,11/8/2000
231576,Wish I Was Here,15.015271,18/1/2014
10987,Halloween: The Curse of Michael Myers,9.483717,29/9/1995
37735,Easy A,45.395839,10/9/2010
16448,Waiting for Guffman,4.348416,31/1/1996
10844,Out of the Blue,0.706355,12/10/2006
14283,The Red Violin,6.18869,10/9/1998
1999,In the Bedroom,6.979638,23/11/2001
14976,Rachel Getting Married,14.345428,3/10/2008
64973,"Peace, Propaganda & the Promised Land",0.020168,28/1/2005
16633,Somewhere in Time,5.934016,2/10/1980
76617,Texas Chainsaw 3D,26.497025,3/1/2013
44562,Ed and His Dead Mother,0.023436,4/6/1993
228205,The Longest Ride,41.946523,9/4/2015
4951,10 Things I Hate About You,54.550275,30/3/1999
12412,Miracle at St. Anna,11.387408,15/9/2008
44113,Stone,12.445176,7/10/2010
250124,The Diary of a Teenage Girl,18.224326,7/8/2015
24961,The Wiz,2.753313,24/10/1978
41248,The Girl on the Train,2.351706,18/3/2009
9291,The Longest Yard,26.065735,19/5/2005
50546,Just Go with It,37.02665,10/2/2011
1669,The Hunt for Red October,46.212155,2/3/1990
76494,What to Expect When You're Expecting,27.009723,17/5/2012
10200,The Day the Earth Stood Still,41.890722,10/12/2008
235260,Son of God,9.175762,28/2/2014
87502,Flight,42.213765,2/11/2012
47933,Independence Day: Resurgence,48.775723,22/6/2016
11459,Sky High,11.041659,29/7/2005
290370,Mutant World,1.893697,27/9/2014
772,Home Alone 2: Lost in New York,81.487685,19/11/1992
14576,Shade,4.665309,18/5/2003
1427,Perfume: The Story of a Murderer,42.551902,13/9/2006
370662,Time to Choose,1.618138,4/9/2015
34152,Crooklyn,1.89218,13/5/1994
122,The Lord of the Rings: The Return of the King,123.630332,1/12/2003
39349,Sugar Hill,2.580808,25/2/1994
927,Gremlins,45.072136,7/6/1984
10567,Dinosaur,26.548594,19/5/2000
310933,Bleeding Hearts,0.100533,1/6/2013
11775,Intolerable Cruelty,22.620125,2/9/2003
453,A Beautiful Mind,59.248437,11/12/2001
11186,Child's Play 2,16.681567,9/11/1990
926,Galaxy Quest,30.816341,23/12/1999
11199,Wild Hogs,31.719463,2/3/2007
10306,Poltergeist III,11.225044,10/6/1988
146631,U.F.O.,8.248149,14/12/2012
36419,After.Life,14.570359,9/4/2010
82650,Diary of a Wimpy Kid: Dog Days,13.410919,2/8/2012
24,Kill Bill: Vol. 1,79.754966,10/10/2003
9273,Ace Ventura: When Nature Calls,34.391792,10/11/1995
131634,The Hunger Games: Mockingjay - Part 2,127.284427,18/11/2015
1619,The Way of the Gun,8.775844,8/9/2000
80,Before Sunset,14.799323,10/2/2004
16781,Madea's Family Reunion,5.882208,24/2/2006
244776,The Sleepwalker,0.926084,20/1/2014
291,Riding Giants,0.895946,9/7/2004
13776,Diner,5.87193,2/4/1982
209451,Jersey Boys,14.199933,5/6/2014
37233,The Firm,23.736535,30/6/1993
9095,Mary Reilly,6.067212,23/2/1996
35032,The Pirate,0.90522,11/6/1948
41894,Blood Done Sign My Name,0.397341,1/2/2010
9092,Snow White: A Tale of Terror,4.810621,18/7/1997
16016,Journey to Saturn,1.776624,26/9/2008
14144,Daddy Day Camp,12.601677,8/8/2007
10159,The Rundown,24.107835,26/9/2003
28355,Case 39,23.917982,13/8/2009
1360,Frida,18.422327,29/8/2002
414,Batman Forever,48.205606,31/5/1995
10488,Nim's Island,14.353279,3/4/2008
77948,The Cold Light of Day,15.131867,4/4/2012
12090,Just Married,18.47518,9/1/2003
816,Austin Powers: International Man of Mystery,36.15716,2/5/1997
5494,George and the Dragon,4.120549,28/3/2004
77953,The Campaign,16.460356,9/8/2012
220488,My Lucky Star,1.86453,17/9/2013
113947,The Sessions,9.115486,2/5/2012
332411,I Am Wrath,10.144222,14/4/2016
13972,The Women,8.8321,12/9/2008
102382,The Amazing Spider-Man 2,89.270217,16/4/2014
2503,The Bourne Ultimatum,45.381501,3/8/2007
18516,Adam Resurrected,2.574014,8/8/2008
82684,Chasing Mavericks,13.621201,25/10/2012
333348,Love the Coopers,9.191187,12/11/2015
13448,Angels & Demons,67.447636,13/5/2009
244783,Song One,6.349218,20/1/2014
47607,Tiny Furniture,2.380332,12/11/2010
9549,The Right Stuff,17.567332,20/10/1983
309,The Celebration,10.240917,20/5/1998
218500,The Ballad of Gregorio Cortez,0.592821,19/8/1983
9716,Everyone Says I Love You,12.379781,6/12/1996
167,K-PAX,30.920075,22/10/2001
28260,Return of the Living Dead 3,7.502934,1/10/1993
2666,Dark City,39.324831,27/2/1998
11228,Daylight,16.681269,6/12/1996
2048,"I, Robot",95.914473,15/7/2004
13079,The Life Before Her Eyes,9.728143,8/9/2007
49963,Walking and Talking,0.367312,17/7/1996
22881,The Blind Side,25.767395,20/11/2009
35219,The Missing Person,1.161034,16/1/2009
71552,American Reunion,39.920035,4/4/2012
10890,Stripes,10.892398,25/6/1981
1640,Crash,28.223163,13/1/2004
6466,Freddy vs. Jason,26.69592,15/8/2003
1391,Y Tu Mamá También,16.890285,8/6/2001
287903,Krampus,31.565117,26/11/2015
49852,The Nutcracker: The Untold Story,3.593349,24/11/2010
256917,The Water Diviner,22.096286,25/12/2014
312793,The Walking Deceased,1.332804,20/3/2015
40805,The Green Hornet,31.703608,12/1/2011
27004,Ca$h,8.207425,1/1/2010
2185,Big Trouble,5.201688,5/4/2002
72086,The Night Visitor,0.074005,1/1/1971
12079,Spun,6.249262,1/6/2002
4512,The Assassination of Jesse James by the Coward Robert Ford,35.53352,2/9/2007
10375,D-Tox,12.669778,4/1/2002
292,Dave Chappelle's Block Party,1.697846,12/9/2005
1895,Star Wars: Episode III - Revenge of the Sith,44.108427,17/5/2005
109091,The Counselor,35.022029,25/10/2013
19913,(500) Days of Summer,45.610993,17/7/2009
426067,Midnight Cabaret,0.001389,1/1/1990
20406,Rockaway,0.361554,7/7/2007
51162,Winnie the Pooh,19.143721,13/4/2011
10873,Shadow of the Vampire,5.93923,15/5/2000
184098,Think Like a Man Too,15.237142,20/6/2014
10632,The Hunted,8.634954,11/3/2003
9932,Analyze That,21.08952,6/12/2002
2895,The Apostle,4.227807,9/10/1997
13491,Arn: The Knight Templar,6.091033,17/12/2007
192136,Mandela: Long Walk to Freedom,15.50957,6/12/2013
12155,Alice in Wonderland,78.530105,3/3/2010
11358,Walking Tall,23.438398,2/4/2004
142,Brokeback Mountain,44.135568,2/9/2005
206284,Grace Unplugged,2.160586,4/10/2013
9920,Ultraviolet,15.89534,3/3/2006
62630,The Devil's Double,10.559414,11/2/2011
10643,Godzilla 2000,3.322721,11/12/1999
239,Some Like It Hot,39.30982,18/3/1959
1018,Mulholland Drive,31.60985,16/5/2001
12403,A Perfect Getaway,20.792603,8/6/2009
323967,Walter,2.659006,13/3/2015
9942,Major League,7.559192,16/2/1989
14034,What's the Worst That Could Happen?,7.185212,31/5/2001
30867,Scott Walker: 30 Century Man,0.607782,31/10/2006
11827,Heavy Metal,12.928269,7/8/1981
342521,Keanu,18.268009,21/4/2016
9306,The Island of Dr. Moreau,13.210898,23/8/1996
421,The Life Aquatic with Steve Zissou,25.237969,10/12/2004
6068,Six Days Seven Nights,18.264635,12/6/1998
339408,The Birth of a Nation,9.452808,9/9/2016
22913,24 7: Twenty Four Seven,0.744406,31/8/1997
10947,High School Musical,16.536374,20/1/2006
244316,Into the Grizzly Maze,10.073144,27/2/2015
219716,Sparkler,0.547654,19/3/1999
52462,The Pet,1.284741,17/5/2006
14175,Valiant,14.051852,25/3/2005
26518,Old Joy,1.673208,1/1/2006
22794,Cloudy with a Chance of Meatballs,46.781182,17/9/2009
587,Big Fish,46.199482,25/12/2003
10984,Valentine,5.904126,1/2/2001
45317,The Fighter,31.019381,17/12/2010
8009,Highlander,29.253833,7/3/1986
37834,Knight and Day,44.906918,15/6/2010
7942,"Run, Fatboy, Run",14.905357,6/9/2007
10385,Hanging Up,3.415534,16/2/2000
36095,Cure,0.212443,6/11/1997
586,Wag the Dog,13.581966,25/12/1997
7509,Water,2.787375,8/9/2005
3877,Things We Lost in the Fire,8.842869,26/9/2007
45791,When Did You Last See Your Father?,1.939054,5/10/2007
617,Wild Things,25.041992,20/3/1998
11072,Blazing Saddles,22.793929,7/2/1974
15365,Witless Protection,1.82184,22/2/2008
254,King Kong,61.22601,14/12/2005
13223,Gran Torino,50.7453,9/12/2008
14538,Three Kingdoms: Resurrection of the Dragon,4.127155,3/4/2008
24432,Doogal,1.682839,24/2/2006
34941,The Last Time I Committed Suicide,0.596889,20/6/1997
10611,Barbershop,10.297189,1/4/2002
16072,Gods and Generals,4.362535,21/2/2003
72207,The Five-Year Engagement,27.71063,27/4/2012
5353,The Hunting Party,8.048305,3/9/2007
188166,Blue Ruin,25.349758,25/4/2014
539,Psycho,93.067866,16/6/1960
15121,The Sound of Music,37.960289,2/3/1965
9099,Sgt. Bilko,5.417787,29/3/1996
10550,Ballistic: Ecks vs. Sever,8.37378,20/9/2002
15800,Trekkies,2.77754,18/10/1997
73191,The Nutcracker,0.068228,24/11/1993
13516,Slacker Uprising,1.619635,27/9/2007
9819,Marvin's Room,6.130231,18/12/1996
9870,Forgetting Sarah Marshall,50.670253,17/4/2008
9427,The Full Monty,17.002623,13/8/1997
222250,A True Story,0.970351,20/9/2013
82693,Silver Linings Playbook,63.599973,8/9/2012
8874,My Best Friend's Wedding,15.401855,19/6/1997
573,Frenzy,10.219942,25/5/1972
135595,Trade Of Innocents,2.204138,27/9/2012
12117,Instinct,7.386394,4/6/1999
211086,Faith Connections,0.48088,21/11/2013
10281,Friday the 13th Part VII: The New Blood,9.070842,13/5/1988
13476,Win a Date with Tad Hamilton!,7.701041,23/1/2004
4657,Jindabyne,8.950864,20/7/2006
16161,Baby Boy,7.854989,27/6/2001
86825,Stoker,27.322212,28/2/2013
12182,Nick and Norah's Infinite Playlist,20.452449,3/10/2008
