,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
951,44,4.62E-02,0.676,1.95E+05,0.788,0.00E+00,0.173,-5.757,0.099,120.406,0.384,Country
952,56,2.38E-02,0.655,3.14E+05,0.694,0.00E+00,0.034,-5.184,0.033,96.458,0.431,Rock
953,48,1.74E-01,0.843,3.05E+05,0.668,6.66E-05,0.096,-7.236,0.037,125.028,0.378,Country
954,50,1.88E-01,0.766,2.61E+05,0.526,0.00E+00,0.074,-6.228,0.233,136.105,0.568,Rap
955,65,1.14E-01,0.491,-1.00E+00,0.482,2.78E-06,0.626,-6.564,0.028,112.704,0.407,Rock
956,31,7.39E-01,0.565,2.61E+05,0.393,8.45E-04,0.143,-9.309,0.024,75.537,0.229,Anime
957,23,3.61E-05,0.42,2.14E+05,0.935,1.21E-01,0.065,-3.63,0.043,120.406,0.682,Anime
958,70,5.69E-03,0.724,1.64E+05,0.591,2.49E-02,0.083,-5.696,0.068,107.944,0.633,Rock
959,61,1.48E-01,0.701,4.62E+05,0.788,6.25E-01,0.098,-5.611,0.043,142.584,0.795,Rock
960,33,1.76E-01,0.615,2.65E+05,0.526,1.28E-02,0.127,-7.503,0.028,155.972,0.383,Jazz
961,67,1.02E-02,0.68,2.34E+05,0.536,1.05E-03,0.113,-6.669,0.058,119.958,0.417,Rock
962,65,8.58E-01,0.654,1.34E+05,0.336,3.85E-01,0.079,-12.825,0.038,176.083,0.947,Rock
963,62,2.70E-02,0.521,1.92E+05,0.901,6.51E-02,0.108,-5.518,0.067,131.182,0.817,Rock
964,64,6.06E-05,0.451,1.94E+05,0.815,0.00E+00,0.27,-5.55,0.037,147.974,0.618,Alternative
965,26,6.05E-02,0.348,3.13E+05,0.676,1.18E-03,0.948,-8.054,0.034,120.406,0.482,Blues
966,56,1.69E-01,0.669,3.29E+05,0.662,0.00E+00,0.345,-7.758,0.045,94.531,0.471,Rap
967,50,5.71E-04,0.183,-1.00E+00,0.984,1.84E-05,0.288,-2.654,0.186,182.41,0.36,Alternative
968,53,1.74E-01,0.676,2.66E+05,0.379,7.20E-03,0.062,-19.42,0.031,115.237,0.818,Rock
969,44,1.01E-02,0.698,2.13E+05,0.676,2.57E-05,0.112,-11.717,0.028,116.486,0.961,Country
970,47,3.26E-01,0.699,1.47E+05,0.59,0.00E+00,0.108,-4.952,0.215,144.88,0.812,Alternative
971,57,1.75E-01,0.541,1.75E+05,0.662,0.00E+00,0.08,-7.196,0.038,144.046,0.742,Rock
972,55,4.25E-01,0.705,-1.00E+00,0.811,6.15E-05,0.126,-5.201,0.029,91.974,0.519,Rock
973,53,9.30E-03,0.329,2.76E+05,0.646,4.69E-03,0.101,-6.962,0.028,173.974,0.471,Rock
974,54,4.89E-02,0.332,2.14E+05,0.731,3.47E-03,0.178,-4.565,0.045,90.028,0.636,Rock
975,62,9.62E-05,0.623,1.62E+05,0.983,6.17E-02,0.261,-3.548,0.151,134.975,0.271,Rock
976,51,3.37E-01,0.563,2.12E+05,0.497,2.73E-03,0.162,-7.595,0.035,169.977,0.561,Rock
977,54,1.73E-04,0.521,2.06E+05,0.919,2.18E-03,0.301,-3.146,0.048,131.726,0.746,Rock
978,69,1.30E-02,0.649,2.09E+05,0.888,2.23E-06,0.089,-4.807,0.029,100.975,0.553,Alternative
979,49,5.53E-01,0.681,2.66E+05,0.447,4.36E-06,0.122,-8.83,0.048,99.418,0.746,Rock
980,56,2.71E-01,0.578,2.55E+05,0.738,0.00E+00,0.065,-4.109,0.043,81.962,0.352,Rock
981,35,2.39E-01,0.556,1.98E+05,0.867,0.00E+00,0.087,-4.904,0.032,133.073,0.81,Blues
982,53,5.41E-02,0.651,2.70E+05,0.875,9.84E-03,0.025,-4.349,0.041,92.022,0.83,Rock
983,54,3.99E-02,0.575,1.78E+05,0.985,0.00E+00,0.166,-1.038,0.074,120.406,0.476,Rock
984,51,1.47E-01,0.44,2.01E+05,0.649,0.00E+00,0.105,-8.465,0.092,187.783,0.405,Rock
985,79,2.96E-01,0.623,1.91E+05,0.417,0.00E+00,0.135,-8.699,0.035,130.032,0.721,Rock
986,64,2.72E-03,0.235,2.27E+05,0.86,9.69E-02,0.388,-2.842,0.056,127.788,0.342,Rock
987,39,8.10E-01,0.478,2.14E+05,0.395,0.00E+00,0.346,-11.674,0.031,136.467,0.616,Country
988,25,9.73E-01,0.071,2.57E+05,0.017,3.50E-01,0.073,-26.569,0.05,77.78,0.031,Classical
989,58,1.98E-02,0.467,1.85E+05,0.815,1.23E-06,0.118,-7.929,0.052,140.047,0.335,Rock
990,21,9.88E-01,0.613,-1.00E+00,0.213,1.28E-03,0.138,-13.443,0.06,102.223,0.71,Blues
991,25,9.59E-01,0.463,3.52E+05,0.039,7.26E-01,0.106,-16.647,0.073,77.222,0.098,Blues
992,65,1.95E-01,0.606,1.73E+05,0.805,8.81E-06,0.109,-5.399,0.214,120.406,0.725,Rock
993,58,1.61E-01,0.416,2.12E+05,0.53,1.34E-06,0.108,-8.182,0.025,102.029,0.379,Rock
994,53,3.73E-01,0.649,2.14E+05,0.788,0.00E+00,0.108,-7.029,0.053,120.406,0.736,Rock
995,65,9.83E-04,0.531,2.16E+05,0.855,0.00E+00,0.072,-4.95,0.035,124.578,0.424,Rock
996,38,3.32E-02,0.608,2.19E+05,0.938,0.00E+00,0.31,-2.681,0.287,134.198,0.436,Electronic
997,56,5.79E-03,0.939,1.45E+05,0.373,0.00E+00,0.274,-7.779,0.227,119.953,0.06,Rap
998,64,2.50E-01,0.546,1.78E+05,0.631,0.00E+00,0.123,-5.757,0.028,129.556,0.569,Rock
999,61,7.25E-02,0.641,-1.00E+00,0.792,5.13E-01,0.175,-6.453,0.027,87.069,0.67,Rock
